game_id,team_id,game_datetime_utc,season,pyth_expected_wins,pyth_actual_win_pct,luck_score,luck_score_l10,team_3p_pct_season_avg,team_3p_pct_l5,three_pt_luck_l5,opp_3p_pct_season_avg,opp_3p_pct_l5,opp_three_pt_luck_l5,close_game_record_l20,close_game_expected_rate,close_game_luck_l20,net_rtg_season_avg,net_rtg_l5,net_rtg_trend,efg_pct_season_avg,efg_pct_l5,efg_luck_l5,to_rate_season_avg,to_rate_l5,to_rate_luck_l5,ft_pct_season_avg,ft_pct_l5,ft_luck_l5,composite_luck_score,regression_candidate_flag
401823228,2535,2025-11-20 00:00:00+00:00,2025,17.338734272574836,,,0.19165299545358983,,0.3987501433321867,0.056408801994523305,,0.2741106442577031,-0.064657171000008,,0.5,,,2.999999999999999,1.163797873889616,,0.5493676616624807,0.0271583131633083,,0.15157432397186335,0.005910536934661009,,0.8024470899470899,0.0803761369472944,,0
401823419,189,2025-11-20 00:00:00+00:00,2025,11.174229236166742,,,-0.010083312728973282,,0.31244107744107735,-0.03318324013488999,,0.4124999999999999,0.07479656867241641,,0.5,,,-17.275000000000016,-20.61095505617979,,0.5327006976499522,0.006871975562391497,,0.13983032346417948,-0.00209200398780901,,0.6200396825396826,-0.10725240257928637,,0
401823419,2729,2025-11-20 00:00:00+00:00,2025,15.489065291301753,,,0.09254691447687402,,0.26925660546350205,-0.07171040040257082,,0.3014155982905983,-0.0368374482997032,,0.5,,,4.4249999999999785,2.613904160939626,,0.4669468361764632,-0.05313280891402822,,0.1318732587998094,-0.013678349639630993,,0.6681520350935644,-0.053191555100798316,,0
401823444,2454,2025-11-20 00:00:00+00:00,2025,7.253529754551005,,,-0.029419278027205453,,0.3142361111111111,-0.028005809359762435,,0.394047619047619,0.055739582634851736,,0.5,,,-12.650000000000016,-14.607244542866198,,0.5018184231765859,-0.020097286822607807,,0.13896599126683656,-0.006541584905741693,,0.6153532608695652,-0.10656658660427987,,0
401823444,2747,2025-11-20 00:00:00+00:00,2025,13.846695751502525,,,0.002263652469657762,,0.39598285486443396,0.05492502924514259,,0.34523809523809523,0.006953693930640326,,0.5,,,12.849999999999977,10.974176368590514,,0.5562291688328197,0.035868821409976714,,0.1300888775076849,-0.015436458040179735,,0.8338595583160799,0.11223883759826436,,0
401825206,47,2025-11-20 00:00:00+00:00,2025,11.005593344619044,,,-0.04800282417729329,,0.2888029361942405,-0.061475537194496666,,0.26431147171512276,-0.07065772685300548,,0.5,,,-7.124999999999995,-11.593620037807177,,0.4823863636363637,-0.044586939198626385,,0.14552878138571565,0.00932169913771691,,0.6973684210526315,-0.0407389924617968,,0
401825206,56,2025-11-20 00:00:00+00:00,2025,12.071070746957364,,,-0.07095257958268286,,0.4074710012210012,0.05937521395624512,,0.39585526315789465,0.061378769035936254,,0.5,,,-9.074999999999998,-12.786490683229811,,0.5108058608058608,-0.013398080863781137,,0.12197647131342988,-0.01895608312687168,,0.6674451279714437,-0.06501338436641602,,0
401826831,2635,2025-11-20 00:00:00+00:00,2025,15.356340615491378,,,0.07822399143618919,,0.3833380242048974,0.04206586785391586,,0.35486111111111107,0.01667970319595563,,0.5,,,11.499999999999991,9.427011646373733,,0.5000255212208288,-0.02103958139849993,,0.13626248107125447,-0.009463496240627589,,0.8062349836543384,0.08460563171519742,,0
401826831,2908,2025-11-20 00:00:00+00:00,2025,1.8193529069917983e-05,,,-0.11758568746603326,,0.42354580285614785,0.08259509216848998,,0.31613375130616506,-0.022056088870131385,,0.5,,,15.533333333333289,13.65175626387563,,0.6631163584874237,0.14273808104840813,,0.12391379148257749,-0.021687816039783883,,0.4845238095238095,-0.23725321873394906,,0
401826838,218,2025-11-20 00:00:00+00:00,2025,8.056159393579435,,,-0.03426069841927526,,0.2950333979745744,-0.05082776938873884,,0.3700353313840155,0.03155591434405264,,0.5,,,-8.750000000000023,-12.10862521891421,,0.5389113316983826,0.01179092829501871,,0.17815553452634939,0.036302855741993545,,0.7333333333333333,0.0039703094882045376,,0
401826838,2275,2025-11-20 00:00:00+00:00,2025,20.669618354157972,,,0.16345518014604343,,0.33225063216720624,-0.010609693031980005,,0.34339225589225586,0.005633108657910779,,0.5,,,27.24999999999998,24.996915241206974,,0.5673348390739699,0.044466378625343306,,0.13030592562711923,-0.014270055722976321,,0.8085823754789272,0.08538820062572061,,0
401826898,282,2025-11-20 00:00:00+00:00,2025,14.238839956563176,,,0.013735638265363725,,0.4390786749482402,0.09452674198774647,,0.35639672853631654,0.020637573493110628,,0.5,,,3.4499999999999797,-0.11446570972888814,,0.5319477050304807,0.005497314742000103,,0.1499368677407315,0.007758867385890017,,0.7613636363636365,0.03386864474922591,,0
401826898,2348,2025-11-20 00:00:00+00:00,2025,0.0001925284033649482,,,-0.06622287344999883,,0.4348290598290599,0.09165364016082622,,0.3615629984051036,0.02386790808382,,0.5,,,-3.0666666666666997,-5.289814480183143,,0.5279586410835524,0.005038220709498997,,0.17718287919000753,0.03206450350173104,,0.585858585858586,-0.1371437560800951,,0
401827110,195,2025-11-20 00:00:00+00:00,2025,13.454208704929313,,,-0.028216406946318717,,0.363095238095238,0.01700986379345637,,0.3055429864253393,-0.031821414113249014,,0.5,,,4.674999999999983,0.9979825389334418,,0.5453662338871053,0.018198471611005518,,0.12831893415178375,-0.013426388767094233,,0.7247781217750258,-0.0032064672092294577,,0
401827110,2065,2025-11-20 00:00:00+00:00,2025,0.01235013636968877,,,0.12037444016798793,,,,,,,,0.5,,,,,,,,,,,,,,,0
401828309,6,2025-11-20 00:00:00+00:00,2025,13.588066994982473,,,0.06383709474371568,,0.2856165824915825,-0.03185034929431663,,0.2268315018315018,-0.11724594550457562,0.6,0.5,0.09999999999999998,,5.6999999999999975,2.2288888888888865,,0.45028409090909094,-0.051424197164797625,,0.08818798812755585,-0.02527500667020166,,0.6722660724208712,-0.0616347937695384,,0
401828309,55,2025-11-20 00:00:00+00:00,2025,11.471414078511396,,,0.14148215618010296,,0.3633893280632411,0.015225008871906476,,0.3910984848484848,0.056503601374638224,,0.5,,,13.200000000000003,9.338387096774197,,0.5485714750008126,0.023494459825893488,,0.11016348955584335,-0.03010363668961763,,0.7698959129106188,0.034682380642608535,,0
401829278,236,2025-11-20 00:00:00+00:00,2025,12.267003016876323,,,-0.08114018501671033,,0.2838084795321637,-0.060442683420394716,,0.29323308270676685,-0.0440402963112429,,0.5,,,-22.75000000000002,-26.071871298855132,,0.4431803861046174,-0.08284066751337416,,0.16878663662300966,0.026507711910119913,,0.7634103641456582,0.036771533373037735,,0
401829278,2569,2025-11-20 00:00:00+00:00,2025,14.18308621585095,,,0.007537642627583385,,0.4053258145363409,0.06339397885890863,,0.37582633053221287,0.03736898023548707,,0.5,,,15.274999999999999,13.307230014025244,,0.5982547853418914,0.07617819536997739,,0.10559918822928226,-0.04002853769991095,,0.7670098039215687,0.045214372080255916,,0
401829438,2643,2025-11-20 00:00:00+00:00,2025,16.09374664895508,,,0.017759047002303352,,0.4016774891774893,0.06054363301416338,,0.2947222222222222,-0.04343460873751842,,0.5,,,22.674999999999986,20.710406074827258,,0.5554537308569572,0.03467070555838536,,0.13892546462581934,-0.0069381700442185945,,0.748453491588503,0.02687128596724009,,0
401829438,2822,2025-11-20 00:00:00+00:00,2025,13.703060528051251,,,0.0480090332498897,,0.29319852941176483,-0.04773156146587032,,0.3165935939593229,-0.021652642849726234,,0.5,,,-12.350000000000028,-14.254247104247133,,0.49668111850507535,-0.023698984201239393,,0.18247680580356662,0.0368551175480826,,0.7039285714285715,-0.018174784869776417,,0
401813438,269,2025-11-20 00:30:00+00:00,2025,0.0026816423760913336,,,-0.03963553420489141,,0.3589181286549708,0.014093294329905581,,0.3705738705738704,0.03483608298468788,,0.5,,,-13.633333333333367,-17.297554134410444,,0.5429951690821259,0.01628448733281218,,0.17403415295494717,0.03190318874744852,,0.7314102564102565,0.0033127660191935027,,0
401813438,2168,2025-11-20 00:30:00+00:00,2025,13.116983467762683,,,-0.07196739773913974,,0.39868927368927376,0.05532639743758205,,0.26602564102564097,-0.07141172496113163,,0.5,,,14.674999999999972,12.461660910856867,,0.5618792401628225,0.038473254353196484,,0.1605507313850529,0.015877914360442363,,0.6018898221343874,-0.12164089396038757,,0
401820624,311,2025-11-20 00:30:00+00:00,2025,,,,0.05892952926179551,,0.39944627516558473,0.055565443970366224,,0.2833694083694083,-0.05275986168249236,,0.5,,,-13.325000000000022,-16.509994239631357,,0.47362362362362387,-0.05164688071397239,,0.12048203123787224,-0.022362012377838192,,0.7335287081339713,0.006251619743645409,,0
401820624,2771,2025-11-20 00:30:00+00:00,2025,0.0038153230665160845,,,-0.15412378065504478,,0.3034924845269675,-0.03767100771050236,,0.40789473684210525,0.06942661837793179,,0.5,,,-14.633333333333367,-16.542559234014963,,0.505368341668652,-0.015191417608949154,,0.20870490178530243,0.0631683111918914,,0.6771185803443868,-0.04475739256282629,,0
401823331,2534,2025-11-20 00:30:00+00:00,2025,,,,0.008134813302411448,,0.3614714592975463,0.019230406295318914,,0.3905164092664093,0.05161511603479002,,0.5,,,2.249999999999995,0.45514394271517844,,0.5180357567118085,-0.00410550430986989,,0.1503600515180441,0.00469186661154547,,0.7767782775279028,0.054710914113886844,,0
401823331,2751,2025-11-20 00:30:00+00:00,2025,15.590650571607082,,,0.06751027057065973,,0.41550467914438516,0.07432914142083064,,0.3626717032967033,0.02425312152066006,,0.5,,,2.4249999999999736,0.5167887479994813,,0.5584161931818187,0.037901094136729596,,0.15385643386841125,0.00843881324544063,,0.8205747917235052,0.09892871227331201,,0
401830656,2837,2025-11-20 00:30:00+00:00,2025,0.0003936075309404012,,,0.07961463409212233,,,,,,,,0.5,,,,,,,,,,,,,,,0
401830656,2937,2025-11-20 00:30:00+00:00,2025,0.0012694355357401603,,,-0.10126664012658794,,0.19518518518518538,-0.14564308524118189,,0.48860028860028865,0.15024784792907875,,0.5,,,-22.80000000000004,-24.612147658922083,,0.4329595782654689,-0.08716274836643972,,0.1348826944547689,-0.010783872001269956,,0.8093129361245305,0.08761528933328155,,0
401826751,2427,2025-11-20 00:50:00+00:00,2025,19.779363833556957,,,0.1105932185529872,,0.38055555555555554,0.03849583703648568,,0.2816362958226768,-0.05616238937640555,,0.5,,,23.374999999999982,21.23980334728032,,0.533722089314195,0.011748085453904156,,0.14197197115981008,-0.0033362881905523722,,0.7783966990863543,0.0557371467868194,,0
401826751,2717,2025-11-20 00:50:00+00:00,2025,,,,-0.01270780709642172,,0.40542328042328046,0.06445047966741446,,0.37202380952380953,0.033743880026686934,,0.5,,,-2.0000000000000195,-3.792647058823549,,0.4926885692454257,-0.02745822773637474,,0.12513836840082398,-0.020508698770488915,,0.806571366921998,0.08494404055105542,,0
401812253,140,2025-11-20 01:00:00+00:00,2025,19.43963849686607,,,0.0939724505417765,,0.4129464285714286,0.06696195364758922,,0.2909416035016547,-0.044944084693323394,,0.5,,,20.525,16.58230411686587,,0.5892219241275847,0.06260328966293927,,0.17585780175573545,0.03357897856651887,,0.6899580682475419,-0.03701095911376284,,0
401812253,2628,2025-11-20 01:00:00+00:00,2025,12.094433628833052,,,-0.03311328334521024,,0.2670454545454546,-0.07446049238659175,,0.3390522783720921,0.0007270904277021928,,0.5,,,-5.550000000000008,-7.541474530831107,,0.5047587348039512,-0.01653879788721646,,0.1866704172654787,0.040981123436508116,,0.7016456582633053,-0.020215421526390887,,0
401813290,58,2025-11-20 01:00:00+00:00,2025,19.053955045907593,,,0.044071277066029424,,0.37622903412377096,0.028935708979144492,,0.2653470961887477,-0.069124886029229,,0.5,,,21.250000000000004,17.433815028901737,,0.5738279977191267,0.04864759854335099,,0.1698591810365582,0.028354558981562333,,0.7683396464646465,0.0373425079061348,,0
401813290,197,2025-11-20 01:00:00+00:00,2025,0.04834912798948276,,,0.029833930784894214,,0.3130158730158729,-0.032630141994077044,,0.4131054131054131,0.07559402430454049,,0.5,,,-4.033333333333355,-7.711204481792739,,0.5142720306513411,-0.012896176726960085,,0.1138047405336407,-0.027924193380044676,,0.7087301587301588,-0.019139037755028454,,0
401820833,155,2025-11-20 01:00:00+00:00,2025,11.160002165880602,,,-0.03684837495789206,,0.3385313216195569,-0.006723458398243343,,0.3863442591890867,0.04916591864265185,,0.5,,,3.324999999999988,-0.3606812933025525,,0.5473370017555791,0.020804118031190644,,0.12691505534709716,-0.015175077241546153,,0.7476325757575758,0.02054826116932884,,0
401820833,156,2025-11-20 01:00:00+00:00,2025,12.183692967346449,,,0.19106505541860985,,0.3134157509157509,-0.0316966474038467,,0.30608695652173906,-0.0315474275906546,,0.5,,,-8.600000000000012,-12.21041548093342,,0.485982726423903,-0.0400420447734246,,0.12177310090323759,-0.020067491338655874,,0.7642857142857142,0.037282071763921065,,0
401822367,2197,2025-11-20 01:00:00+00:00,2025,17.689752157522484,,,0.043237879868938234,,0.36250000000000004,0.018642452529376796,,0.28503787878787873,-0.052618576427191255,,0.5,,,9.049999999999983,6.817102260941697,,0.5298867942663876,0.006349907773471997,,0.12963964659756771,-0.01508162696571727,,0.7773923444976076,0.053751688137759546,,0
401822367,2838,2025-11-20 01:00:00+00:00,2025,10.435607151259678,,,-0.06321236005802988,,0.30600985221674887,-0.034866150004009,,0.4054032258064516,0.06711544184329782,,0.5,,,-15.17500000000003,-17.052505112474467,,0.5460403644834732,0.025712261184264507,,0.16586078496722892,0.020180989901837004,,0.674047419971333,-0.04791944602828724,,0
401826762,71,2025-11-20 01:00:00+00:00,2025,14.046824505663933,,,-0.12581244712023903,,0.4001633986928104,0.051835277258914014,,0.388615124412338,0.052361622866852864,,0.5,,,4.500000000000011,-0.10800942285040094,,0.552217741935484,0.02562229471144717,,0.13989785474270378,-0.001456641287996302,,0.7353360147477794,0.005096566246084677,,0
401826762,2349,2025-11-20 01:00:00+00:00,2025,12.638415892208998,,,0.0766219221823361,,0.2914473684210527,-0.051481724119492034,,0.35106915933528826,0.01341401850977364,,0.5,,,-3.4500000000000255,-5.680802446923379,,0.4909670517126078,-0.031790880598494664,,0.20615911100834025,0.06098205148174854,,0.6516290726817042,-0.07112411516090111,,0
401826949,300,2025-11-20 01:00:00+00:00,2025,10.280389656568515,,,-0.255724074726584,,0.27627927627927634,-0.06778264444388626,,0.3452898550724638,0.009757204087456284,,0.5,,,-11.825000000000019,-15.211336336336355,,0.47018678160919564,-0.05581449385183329,,0.18445648115755947,0.04193454174494135,,0.7479524110295411,0.02029993466210689,,0
401826949,3084,2025-11-20 01:00:00+00:00,2025,9.419895136930482e-05,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0
401829462,2449,2025-11-20 01:00:00+00:00,2025,9.268973946161594,,,-0.0019302117830126697,,0.39236111111111105,0.050081510595728296,,0.3695040464490179,0.031306424692225665,,0.5,,,-0.3000000000000176,-2.268771985929023,,0.5457167408234508,0.023830094378987754,,0.12989903020607804,-0.015565470610641507,,0.6988095238095238,-0.02346906499622725,,0
401829462,2939,2025-11-20 01:00:00+00:00,2025,0.0004784602062218172,,,-0.0737941771351792,,,,,,,,0.5,,,,,,,,,,,,,,,0
401829466,507,2025-11-20 01:00:00+00:00,2025,0.0023948633190960665,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0
401829466,2437,2025-11-20 01:00:00+00:00,2025,,,,-0.19016025596736463,,0.34671717171717176,0.00457532526057397,,0.39803748693834895,0.06006560560861135,,0.5,,,-20.475000000000023,-22.483964045312778,,0.5101513706908594,-0.011696046777084135,,0.115042920346869,-0.03032981439023233,,0.7112118282963781,-0.011161390977395769,,0
401811968,288,2025-11-20 01:30:00+00:00,2025,10.033146720191553,,,0.07057133788216696,,0.2989285714285715,-0.045194578325480794,,0.31194172113289753,-0.023744927284134187,,0.5,,,-11.57500000000002,-15.040944077913938,,0.4596425539655593,-0.06650306292905028,,0.15532484588327672,0.012758613149140174,,0.6648455710955711,-0.06203136984669977,,0
401811968,2057,2025-11-20 01:30:00+00:00,2025,7.426530773185856,,,0.04480951726632504,,0.35218253968253976,0.009195071989243797,,0.338310132094161,0.0015247757656075,,0.5,,,-16.725000000000023,-19.294724334600783,,0.4497411512497724,-0.07394304571299865,,0.15597624631118334,0.011978136337318673,,0.6873015873015873,-0.037545628980725776,,0
401823477,2,2025-11-20 02:00:00+00:00,2025,0.004800960213294972,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0
