team_id,team,conference,wins,losses,home_wins,away_wins,neutral_wins,ats_wins,ats_losses,ats_pushes,avg_total_scored,avg_ou_line,h2_avg_pts,h2_avg_pts_against,ortg_l5,ortg_l10,drtg_l5,drtg_l10,net_rtg_l5,net_rtg_l10,net_rtg_std,luck_score,pyth_win_pct,avg_margin_l10,avg_margin_l5,data_through_date,cover_streak,ats_sample,avg_opp_net_rtg,ats_pct,avg_ou_margin,home_ats_pct,home_ats_pct_sample,away_ats_pct,away_ats_pct_sample,close_game_ats_pct,close_game_ats_pct_sample,blowout_ats_pct,blowout_ats_pct_sample,favorite_ats_pct,favorite_ats_pct_sample,underdog_ats_pct,underdog_ats_pct_sample,ats_pct_l10,ats_pct_l20,ortg_trend,drtg_trend,net_rtg_trend,regression_risk_flag,sos_rank,ou_pct,ou_sample,h1_ou_pct,h1_ou_sample,ats_pct_95ci_low,ats_pct_95ci_high,tier,conference_base_tier,tier_score,conference_name,pipeline_run_id
2116,UCF Knights,Southeastern Conference,16.0,6,12.0,4.0,1.0,1,0,0.0,80.4090909090909,162.5,41.86363636363637,40.13636363636363,105.24,109.85,117.02,118.32,-11.78,-8.47,22.34,0.119,0.595,-5.5,-7.6,2026-02-25 04:00:00+00:00,0,1,,,-82.0909090909091,,0.0,1.0,1.0,,0.0,,0.0,1.0,1.0,,,0.1,0.05,-4.609999999999999,-1.2999999999999972,-3.3099999999999987,False,,,1,0.0,1,0.20654329147389294,1.0,UNKNOWN,UNKNOWN,0,Southeastern Conference,22441096216
2117,Central Michigan Chippewas,Mid-American Conference,7.0,17,7.0,0.0,0.0,1,0,0.0,74.375,156.5,38.25,41.875,116.98,110.69,107.68,108.51,9.3,2.18,33.98,-0.076,0.38,1.8,6.4,2026-02-25 00:00:00+00:00,0,1,,,-82.125,,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,0.1,0.05,6.290000000000006,-0.8299999999999983,7.120000000000001,False,,,1,0.0,1,0.20654329147389294,1.0,MID,MID,2,Mid-American Conference,22441096216
2119,Central State (OH) Marauders,,0.0,2,0.0,0.0,0.0,0,0,0.0,69.0,,40.5,56.5,104.0,104.0,131.2,131.2,-27.2,-27.2,,,,-21.0,-21.0,2025-12-01 23:30:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2124,Chaminade Silverswords,,0.0,3,0.0,0.0,0.0,0,0,0.0,79.66666666666667,,37.333333333333336,58.333333333333336,99.2,99.2,125.95,125.95,-26.75,-26.75,,,,-23.0,-23.0,2025-11-27 04:59:00+00:00,0,0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2127,Charleston Southern Buccaneers,6,10.0,14,7.0,3.0,0.0,0,0,0.0,82.52173913043478,162.5,43.08695652173913,40.26086956521739,114.16,105.89,113.4,111.65,0.76,-5.76,16.21,-0.077,0.512,-4.6,-0.2,2026-02-27 00:00:00+00:00,0,0,,,-79.97826086956522,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,8.269999999999996,1.75,6.52,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,6,22441096216
213,Penn State Nittany Lions,Pac-12,7.0,17,6.0,1.0,0.0,0,0,0.0,73.79166666666667,,41.0,42.458333333333336,104.2,108.2,123.0,128.8,-18.8,-20.6,20.65,-0.045,0.349,-13.9,-12.8,2026-02-21 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-4.0,-5.800000000000011,1.8000000000000007,False,,,0,,0,,,HIGH,HIGH,3,Pac-12,22441096216
2130,Chicago State Cougars,Sun Belt Conference,7.0,18,5.0,2.0,0.0,0,0,0.0,65.91666666666667,139.5,34.875,38.5,111.02,108.23,104.22,108.41,6.8,-0.18,20.2,-0.053,0.345,-0.6,3.6,2026-02-27 00:00:00+00:00,0,0,,,-73.58333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,2.789999999999992,-4.189999999999998,6.9799999999999995,False,,,0,,0,,,MID,MID,2,Sun Belt Conference,22441096216
2132,Cincinnati Bearcats,Southeastern Conference,11.0,13,9.0,2.0,0.0,0,1,0.0,71.54166666666667,142.5,36.958333333333336,37.333333333333336,118.56,107.63,99.94,105.23,18.62,2.4,27.88,-0.064,0.542,2.1,12.8,2026-02-25 00:00:00+00:00,0,1,,,-70.95833333333333,,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,,,0.0,0.0,10.930000000000007,-5.290000000000006,16.220000000000002,False,,,1,1.0,1,0.0,0.7934567085261071,UNKNOWN,UNKNOWN,0,Southeastern Conference,22441096216
2141,Coe Kohawks,,0.0,1,0.0,0.0,0.0,0,0,0.0,34.0,,16.0,53.0,,,,,,,,,,,,2025-12-02 01:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2142,Colgate Raiders,Independent,15.0,10,9.0,6.0,3.0,0,1,0.0,77.32,146.5,39.88,38.24,110.8,110.48,114.38,109.91,-3.58,0.57,20.14,0.039,0.586,1.0,-1.0,2026-02-26 00:00:00+00:00,0,1,,,-69.18,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,1.0,,,0.0,0.0,0.3199999999999932,4.469999999999999,-4.15,False,,,1,0.0,1,0.0,0.7934567085261071,UNKNOWN,UNKNOWN,0,Independent,22441096216
2145,Colorado-Colorado Springs Mountain Lions,,0.0,1,0.0,0.0,0.0,0,0,0.0,93.0,,55.0,69.0,,,,,,,,,,,,2025-12-17 02:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2148,Concord Mountain Lions,,0.0,1,0.0,0.0,0.0,0,0,0.0,64.0,,39.0,68.0,,,,,,,,,,,,2025-12-30 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2154,Coppin State Eagles,Southern Conference,6.0,16,2.0,4.0,0.0,0,0,0.0,61.95454545454545,,35.142857142857146,42.666666666666664,95.04,101.28,97.02,108.93,-1.98,-7.66,18.8,-0.01,0.248,-4.9,-1.2,2026-02-21 21:30:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-6.239999999999995,-11.91000000000001,5.68,False,,,0,,0,,,LOW,LOW,1,Southern Conference,22441096216
2161,Cumberland (TN) Phoenix,,0.0,1,0.0,0.0,0.0,0,0,0.0,58.0,,23.0,44.0,,,,,,,,,,,,2025-12-21 19:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2163,Dallas Crusaders,,0.0,1,0.0,0.0,0.0,0,0,0.0,55.0,,33.0,52.0,,,,,,,,,,,,2025-12-21 19:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2166,Davidson Wildcats,Big Ten,13.0,11,7.0,6.0,1.0,1,0,0.0,71.0,141.5,37.0,35.958333333333336,116.56,114.91,98.5,104.36,18.06,10.55,32.01,-0.01,0.532,7.5,13.6,2026-02-26 00:00:00+00:00,0,1,,,-70.5,,0.0,1.0,1.0,,0.0,,0.0,1.0,1.0,,,0.1,0.05,1.6500000000000057,-5.859999999999999,7.509999999999998,False,,,1,0.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Big Ten,22441096216
2168,Dayton Flyers,Big Ten,16.0,8,12.0,4.0,1.0,1,0,0.0,75.625,156.5,37.541666666666664,36.916666666666664,115.22,109.45,108.7,108.7,6.52,0.75,25.69,0.035,0.617,-0.5,2.8,2026-02-25 00:00:00+00:00,0,1,,,-80.875,1.0,1.0,,0.0,,0.0,1.0,1.0,,,1.0,1.0,0.1,0.05,5.769999999999996,0.0,5.77,False,,,1,0.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Big Ten,22441096216
2169,Delaware State Hornets,Southern Conference,5.0,17,4.0,1.0,0.0,0,0,0.0,58.5,,32.476190476190474,35.714285714285715,92.68,94.47,113.02,111.76,-20.34,-17.29,19.35,-0.066,0.304,-10.3,-13.6,2026-02-21 22:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-1.789999999999992,1.259999999999991,-3.0500000000000007,False,,,0,,0,,,LOW,LOW,1,Southern Conference,22441096216
2172,Denver Pioneers,Big Ten,14.0,13,9.0,5.0,0.0,0,0,0.0,84.84615384615384,155.5,45.42307692307692,44.38461538461539,130.6,122.22,114.3,113.84,16.3,8.38,16.6,-0.008,0.546,5.3,10.4,2026-02-27 01:00:00+00:00,0,0,,,-70.65384615384616,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,8.379999999999995,0.45999999999999375,7.92,False,,,0,,0,,,HIGH,HIGH,3,Big Ten,22441096216
2174,Detroit Mercy Titans,Horizon League,13.0,10,7.0,6.0,0.0,0,1,0.0,77.43478260869566,150.5,41.34782608695652,42.91304347826087,112.9,114.84,111.62,112.05,1.28,2.79,12.91,0.06,0.531,1.9,1.0,2026-02-26 00:00:00+00:00,0,1,,,-73.06521739130434,,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,,,0.0,0.0,-1.9399999999999977,-0.4299999999999926,-1.51,False,,,1,0.0,1,0.0,0.7934567085261071,LOW,LOW,1,Horizon League,22441096216
2178,Doane Tigers,,0.0,1,0.0,0.0,0.0,0,0,0.0,70.0,,37.0,33.0,,,,,,,,,,,,2025-12-10 01:00:00+00:00,0,0,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
218,Temple Owls,Atlantic Coast Conference,13.0,12,7.0,6.0,1.0,0,0,0.0,72.95833333333333,145.5,38.916666666666664,39.208333333333336,105.38,110.0,112.52,113.26,-7.14,-3.26,10.81,0.024,0.518,-2.2,-4.6,2026-02-27 00:00:00+00:00,0,0,,,-72.54166666666667,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-4.6200000000000045,-0.7400000000000091,-3.88,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Atlantic Coast Conference,22441096216
2181,Drake Bulldogs,Ohio Valley Conference,9.0,16,6.0,3.0,1.0,0,1,0.0,76.24,146.5,41.68,40.4,102.06,111.12,118.22,119.3,-16.16,-8.18,17.17,-0.04,0.415,-5.2,-10.8,2026-02-26 01:00:00+00:00,0,1,,,-70.26,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,0.0,0.0,-9.060000000000002,-1.0799999999999983,-7.98,False,,,1,0.0,1,0.0,0.7934567085261071,LOW,LOW,1,Ohio Valley Conference,22441096216
2182,Drexel Dragons,Western Athletic Conference,13.0,12,9.0,4.0,0.0,0,0,0.0,67.66666666666667,141.5,35.416666666666664,36.333333333333336,107.68,103.25,108.18,104.67,-0.5,-1.42,15.76,0.014,0.528,-1.2,-0.6,2026-02-27 00:00:00+00:00,0,0,,,-73.83333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,4.430000000000007,3.510000000000005,0.9199999999999999,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Western Athletic Conference,22441096216
2184,Duquesne Dukes,Big Ten,13.0,11,8.0,5.0,0.0,0,1,0.0,79.375,141.5,41.541666666666664,38.875,111.14,109.79,110.62,105.54,0.52,4.25,13.3,-0.001,0.566,2.8,0.4,2026-02-26 00:00:00+00:00,0,1,,,-62.125,0.0,1.0,,0.0,,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.3499999999999943,5.079999999999998,-3.73,False,,,1,0.0,1,0.0,0.7934567085261071,HIGH,HIGH,3,Big Ten,22441096216
2189,Earlham College Quakers,,0.0,1,0.0,0.0,0.0,0,0,0.0,30.0,,22.0,45.0,,,,,,,,,,,,2025-12-30 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
219,Pennsylvania Quakers,Mountain West,11.0,9,8.0,3.0,0.0,0,0,0.0,73.5,,37.7,37.95,110.04,110.16,104.3,107.74,5.74,2.42,12.77,0.028,0.551,1.9,4.2,2026-02-21 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-0.11999999999999034,-3.4399999999999977,3.3200000000000003,False,,,0,,0,,,MID,MID,2,Mountain West,22441096216
2193,East Tennessee State Buccaneers,Colonial Athletic Association,18.0,8,11.0,7.0,0.0,0,1,0.0,78.07692307692308,150.5,40.61538461538461,34.61538461538461,115.8,118.66,103.72,105.36,12.08,13.3,16.71,0.028,0.692,8.6,8.0,2026-02-26 00:00:00+00:00,0,1,,,-72.42307692307692,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,1.0,,,0.0,0.0,-2.8599999999999994,-1.6400000000000006,-1.2200000000000006,False,,,1,0.0,1,0.0,0.7934567085261071,MID,MID,2,Colonial Athletic Association,22441096216
2197,Eastern Illinois Panthers,Southland Conference,10.0,17,8.0,2.0,0.0,0,0,0.0,65.92307692307692,145.5,34.2,36.6,104.64,100.81,104.96,105.9,-0.32,-5.09,12.32,-0.048,0.433,-3.4,-0.4,2026-02-27 01:30:00+00:00,0,0,,,-79.57692307692308,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,3.8299999999999983,-0.9400000000000119,4.77,False,,,0,,0,,,LOW,LOW,1,Southland Conference,22441096216
2198,Eastern Kentucky Colonels,Missouri Valley Conference,10.0,16,7.0,3.0,0.0,0,1,0.0,79.76923076923077,164.5,41.07692307692308,41.42307692307692,117.8,115.53,118.98,119.17,-1.18,-3.64,10.71,-0.039,0.439,-2.6,-0.8,2026-02-26 00:00:00+00:00,0,1,,,-84.73076923076923,0.0,1.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,2.269999999999996,-0.18999999999999773,2.46,False,,,1,1.0,1,0.0,0.7934567085261071,MID,MID,2,Missouri Valley Conference,22441096216
2199,Eastern Michigan Eagles,Mid-American Conference,8.0,17,6.0,2.0,0.0,0,1,0.0,70.52,151.5,36.64,38.64,105.2,103.08,113.9,113.96,-8.7,-10.88,17.51,-0.1,0.433,-7.7,-6.0,2026-02-24 23:30:00+00:00,0,1,,,-80.98,0.0,1.0,,0.0,,0.0,,0.0,,,0.0,1.0,0.0,0.0,2.1200000000000045,-0.05999999999998806,2.1800000000000015,False,,,1,0.0,1,0.0,0.7934567085261071,MID,MID,2,Mid-American Conference,22441096216
22,San Francisco State Gators,,0.0,1,0.0,0.0,0.0,0,0,0.0,46.0,,23.0,45.0,,,,,,,,,,,,2025-11-26 03:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2202,Eastern Oregon Mountaineers,,0.0,1,0.0,0.0,0.0,0,0,0.0,68.0,,27.0,44.0,,,,,,,,,,,,2025-11-23 02:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2207,Elizabeth City State Vikings,,0.0,1,0.0,0.0,0.0,0,0,0.0,61.0,,26.0,43.0,,,,,,,,,,,,2026-01-20 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
221,Pittsburgh Panthers,Big East,6.0,17,4.0,2.0,1.0,1,0,0.0,69.34782608695652,138.5,36.34782608695652,38.82608695652174,97.2,99.06,117.36,118.77,-20.16,-19.71,20.96,-0.063,0.336,-12.4,-12.8,2026-02-26 01:00:00+00:00,0,1,,,-69.15217391304348,,0.0,1.0,1.0,,0.0,,0.0,1.0,1.0,,,0.1,0.05,-1.8599999999999994,-1.4099999999999966,-0.4499999999999993,False,,,1,0.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Big East,22441096216
2210,Elon Phoenix,Western Athletic Conference,11.0,14,6.0,5.0,0.0,0,0,0.0,78.875,143.5,39.208333333333336,39.125,109.24,110.37,121.58,119.61,-12.34,-9.24,12.06,-0.009,0.467,-6.1,-8.2,2026-02-27 00:00:00+00:00,0,0,,,-64.625,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-1.1300000000000097,1.9699999999999989,-3.0999999999999996,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Western Athletic Conference,22441096216
2215,Erskine Flying Fleet,,0.0,1,0.0,0.0,0.0,0,0,0.0,57.0,,36.0,39.0,,,,,,,,,,,,2025-11-22 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2217,Fairfield Stags,Metro Atlantic Athletic Conference,15.0,9,9.0,6.0,0.0,0,0,0.0,76.83333333333333,,40.291666666666664,38.625,110.82,109.11,110.18,110.98,0.64,-1.87,12.09,0.059,0.55,-1.3,0.4,2026-02-22 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,1.7099999999999937,-0.7999999999999972,2.5100000000000002,False,,,0,,0,,,LOW,LOW,1,Metro Atlantic Athletic Conference,22441096216
222,Villanova Wildcats,Big 12,19.0,5,11.0,8.0,1.0,0,1,0.0,76.66666666666667,147.5,38.875,36.875,113.6,112.9,109.76,106.9,3.84,6.0,14.47,0.094,0.689,4.0,2.8,2026-02-26 00:00:00+00:00,0,1,,,-70.83333333333333,0.0,1.0,,0.0,,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.6999999999999886,2.8599999999999994,-2.16,False,,,1,0.0,1,0.0,0.7934567085261071,HIGH,HIGH,3,Big 12,22441096216
2225,Fisk Bulldogs,,0.0,3,0.0,0.0,0.0,0,0,0.0,55.333333333333336,,26.0,53.333333333333336,68.55,68.55,130.9,130.9,-62.35,-62.35,,,,-49.0,-49.0,2025-12-30 23:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2226,Florida Atlantic Owls,Atlantic Coast Conference,12.0,13,7.0,5.0,1.0,0,0,0.0,79.25,145.5,42.083333333333336,40.375,104.52,104.04,105.84,108.91,-1.32,-4.87,14.14,-0.068,0.568,-3.6,-1.0,2026-02-27 00:00:00+00:00,0,0,,,-66.25,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.47999999999998977,-3.069999999999993,3.55,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Atlantic Coast Conference,22441096216
2227,Florida Memorial FLORIDA MEMORIAL,,0.0,1,0.0,0.0,0.0,0,0,0.0,58.0,,29.0,28.0,,,,,,,,,,,,2025-12-06 22:30:00+00:00,0,0,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2229,Florida International Panthers,Missouri Valley Conference,11.0,13,9.0,2.0,0.0,0,0,0.0,80.26086956521739,164.5,40.08695652173913,40.69565217391305,107.62,104.92,106.62,106.66,1.0,-1.74,10.9,-0.054,0.532,-1.3,0.6,2026-02-27 02:00:00+00:00,0,0,,,-84.23913043478261,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,2.700000000000003,-0.03999999999999204,2.74,False,,,0,,0,,,MID,MID,2,Missouri Valley Conference,22441096216
2230,Fordham Rams,Big Ten,13.0,10,9.0,4.0,2.0,0,0,0.0,68.17391304347827,,36.608695652173914,35.21739130434783,100.92,100.94,99.74,103.11,1.18,-2.17,15.79,-0.003,0.548,-1.4,0.8,2026-02-21 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-0.01999999999999602,-3.3700000000000045,3.3499999999999996,False,,,0,,0,,,HIGH,HIGH,3,Big Ten,22441096216
2239,Cal State Fullerton Titans,Atlantic 10,14.0,11,9.0,5.0,1.0,0,0,0.0,82.84,,45.12,42.6,113.7,108.54,112.06,107.92,1.64,0.62,17.0,0.016,0.526,0.3,1.2,2026-02-22 02:30:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,5.159999999999997,4.140000000000001,1.02,False,,,0,,0,,,MID,MID,2,Atlantic 10,22441096216
2241,Gardner-Webb Runnin' Bulldogs,6,3.0,22,3.0,0.0,0.0,0,0,0.0,68.58333333333333,145.5,36.625,44.041666666666664,103.06,95.46,122.2,121.11,-19.14,-25.65,17.67,-0.065,0.19,-17.9,-14.0,2026-02-27 00:00:00+00:00,0,0,,,-76.91666666666667,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,7.6000000000000085,1.0900000000000034,6.509999999999998,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,6,22441096216
2244,George Mason Patriots,Big Ten,16.0,7,10.0,6.0,2.0,0,1,0.0,72.8695652173913,135.5,38.73913043478261,34.04347826086956,100.42,106.27,114.44,110.87,-14.02,-4.6,17.37,0.108,0.619,-2.8,-8.8,2026-02-26 00:00:00+00:00,0,1,,,-62.6304347826087,,0.0,0.0,1.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,-5.849999999999994,3.569999999999993,-9.42,False,,,1,1.0,1,0.0,0.7934567085261071,HIGH,HIGH,3,Big Ten,22441096216
2246,Georgia College Bobcats,,0.0,1,0.0,0.0,0.0,0,0,0.0,50.0,,19.0,50.0,,,,,,,,,,,,2025-12-29 21:30:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2247,Georgia State Panthers,Mid-Eastern Athletic Conference,9.0,16,6.0,3.0,0.0,0,1,0.0,71.16,141.5,37.88,38.6,98.1,103.64,109.86,112.02,-11.76,-8.38,13.81,-0.033,0.408,-5.4,-7.8,2026-02-25 00:30:00+00:00,0,1,,,-70.34,0.0,1.0,,0.0,0.0,1.0,,0.0,,,0.0,1.0,0.0,0.0,-5.540000000000006,-2.1599999999999966,-3.379999999999999,False,,,1,0.0,1,0.0,0.7934567085261071,UNKNOWN,UNKNOWN,0,Mid-Eastern Athletic Conference,22441096216
225,Brown Bears,Mountain West,8.0,11,5.0,3.0,0.0,0,0,0.0,71.52631578947368,,35.526315789473685,32.8421052631579,99.12,97.65,108.16,109.62,-9.04,-11.97,12.12,-0.046,0.435,-8.0,-5.8,2026-02-21 00:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,1.4699999999999989,-1.460000000000008,2.9300000000000015,False,,,0,,0,,,MID,MID,2,Mountain West,22441096216
2250,Gonzaga Bulldogs,America East Conference,23.0,2,13.0,10.0,5.0,1,0,0.0,85.44,150.5,44.4,35.24,126.4,118.04,99.06,97.23,27.34,20.81,17.01,0.097,0.82,13.6,17.6,2026-02-26 02:00:00+00:00,0,1,,,-65.06,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.1,0.05,8.36,1.8299999999999983,6.530000000000001,False,,,1,0.0,1,0.20654329147389294,1.0,LOW,LOW,1,America East Conference,22441096216
2253,Grand Canyon Lopes,Independents,16.0,8,11.0,5.0,1.0,1,0,0.0,74.04166666666667,150.5,37.875,35.791666666666664,108.88,108.27,105.26,99.38,3.62,8.89,16.01,0.002,0.65,5.9,2.4,2026-02-26 02:00:00+00:00,0,1,,,-76.45833333333333,1.0,1.0,,0.0,,0.0,,0.0,1.0,1.0,,,0.1,0.05,0.6099999999999994,5.88000000000001,-5.2700000000000005,False,,,1,0.0,1,0.20654329147389294,1.0,UNKNOWN,UNKNOWN,0,Independents,22441096216
2256,Greensboro College Pride,,0.0,1,0.0,0.0,0.0,0,0,0.0,63.0,,29.0,45.0,,,,,,,,,,,,2025-12-22 21:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2261,Hampton Pirates,Western Athletic Conference,10.0,13,8.0,2.0,1.0,0,0,0.0,68.63636363636364,140.5,35.04545454545455,36.27272727272727,100.9,100.89,112.36,110.5,-11.46,-9.61,27.52,-0.013,0.468,-5.7,-6.6,2026-02-26 16:00:00+00:00,0,0,,,-71.86363636363636,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.010000000000005116,1.8599999999999994,-1.8500000000000014,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Western Athletic Conference,22441096216
2267,Hawai'i Hilo Vulcans,,0.0,1,0.0,0.0,0.0,0,0,0.0,46.0,,22.0,50.0,,,,,,,,,,,,2025-12-11 04:59:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2269,Hawai'i Pacific Sea Warriors,,0.0,1,0.0,0.0,0.0,0,0,0.0,76.0,,43.0,50.0,,,,,,,,,,,,2025-11-25 04:59:00+00:00,0,0,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
227,Rhode Island Rams,Big Ten,11.0,12,6.0,5.0,2.0,0,0,0.0,69.4090909090909,144.5,36.31818181818182,33.90909090909091,102.36,104.95,106.48,108.31,-4.12,-3.36,13.05,-0.005,0.505,-2.1,-2.4,2026-02-26 22:00:00+00:00,0,0,,,-75.0909090909091,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-2.5900000000000034,-1.8299999999999983,-0.7600000000000002,False,,,0,,0,,,HIGH,HIGH,3,Big Ten,22441096216
2272,High Point Panthers,6,22.0,4,15.0,7.0,2.0,0,0,0.0,90.28,151.5,45.88,37.36,123.92,123.76,99.82,101.32,24.1,22.44,13.73,0.082,0.798,15.7,17.4,2026-02-27 00:00:00+00:00,0,0,,,-61.22,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.1599999999999966,-1.5,1.6600000000000001,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,6,22441096216
2275,Hofstra Pride,Western Athletic Conference,17.0,8,8.0,9.0,2.0,0,0,0.0,75.12,,37.96,34.96,114.04,114.37,90.12,102.08,23.92,12.29,22.88,-0.006,0.673,7.7,15.0,2026-02-21 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-0.3299999999999983,-11.959999999999994,11.630000000000003,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Western Athletic Conference,22441096216
2277,Houston Christian Huskies,Horizon League,9.0,17,6.0,3.0,0.0,0,0,0.0,67.3076923076923,,35.34615384615385,37.96153846153846,95.94,104.63,104.18,113.46,-8.24,-8.83,14.86,-0.025,0.345,-5.3,-5.0,2026-02-24 00:30:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-8.689999999999998,-9.279999999999987,0.5899999999999999,False,,,0,,0,,,LOW,LOW,1,Horizon League,22441096216
