source_file,column_name,total_rows_in_file,scanned_rows,null_count,non_null_count,null_rate_pct,dtype,sample_limited,scanned_at_utc
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,game_id,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,event_id,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,team_id,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,opponent_id,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,home_away,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,date,11072,11072,10672,400,96.3873,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,game_datetime_utc,11072,11072,10672,400,96.3873,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,season,11072,11072,10672,400,96.3873,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,ODI_star,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,PEI,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,POSW,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,SVI,11072,11072,10674,398,96.4053,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,PXP,11072,11072,3809,7263,34.4021,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,LNS,11072,11072,9769,1303,88.2316,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,USEF,11072,11072,9948,1124,89.8483,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,DPC,11072,11072,147,10925,1.3277,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,FII,11072,11072,10872,200,98.1936,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,SME,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,SCH,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,VOL,11072,11072,1006,10066,9.086,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,TC,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,WL,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,RFD,11072,11072,1250,9822,11.2897,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,GSR,11072,11072,10158,914,91.7449,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,ALT,11072,11072,11072,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_ODI,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_PEI,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_POSW,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_SVI,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_PXP,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_LNS,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_USEF,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_DPC,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_FII,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_SME,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_SCH,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_VOL,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_TC,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_WL,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_RFD,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_GSR,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\advanced_metrics.csv,metric_status_ALT,11072,11072,0,11072,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,event_id,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,game_datetime_utc,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,game_datetime_pst,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,team_id,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,team,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,home_away,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,athlete_id,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,player,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,jersey,2193,2193,1,2192,0.0456,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,position,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,starter,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,did_not_play,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min,2193,2193,594,1599,27.0862,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fgm,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fga,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tpm,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tpa,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ftm,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fta,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,orb,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,drb,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,reb,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,stl,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,blk,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tov,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pf,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,plus_minus,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,RB,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,TO,2193,2193,548,1645,24.9886,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pulled_at_utc,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,source,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,parse_version,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_pct,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ts_pct,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fg_pct,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,three_pct,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ft_pct,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_per_fga,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast_tov_ratio,2193,2193,1374,819,62.6539,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,usage_rate,2193,2193,60,2133,2.736,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,floor_pct,2193,2193,604,1589,27.5422,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fgm_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fga_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tpm_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tpa_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ftm_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fta_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,orb_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,drb_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,reb_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,stl_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,blk_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tov_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pf_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,plus_minus_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_pct_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ts_pct_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fg_pct_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,three_pct_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ft_pct_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,usage_rate_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast_tov_ratio_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_per_fga_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,floor_pct_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fgm_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fga_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tpm_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tpa_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ftm_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fta_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,orb_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,drb_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,reb_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,stl_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,blk_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,tov_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pf_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,plus_minus_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_pct_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ts_pct_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,fg_pct_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,three_pct_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ft_pct_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,usage_rate_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast_tov_ratio_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_per_fga_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,floor_pct_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_std_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,three_pct_std_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_std_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min_std_l10,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_season_avg,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min_season_avg,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_pct_season_avg,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,usage_rate_season_avg,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,ast_tov_ratio_season_avg,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,games_played,2193,2193,0,2193,0.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_starter_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,pts_bench_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min_starter_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,min_bench_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_pct_starter_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,efg_pct_bench_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,usage_rate_starter_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\csv\player_game_metrics.csv,usage_rate_bench_l5,2193,2193,2193,0,100.0,object,False,2026-03-10T06:31:36+00:00
